Elapsed_Time_s,Timestamp,T1_C,T2_C,Skew_ms,Delta_T_C
279.463,2026-03-06T12:12:10.838908,39.8125,38.5625,0.824,1.2500
279.683,2026-03-06T12:12:11.058991,39.8359,38.5938,0.854,1.2422
279.919,2026-03-06T12:12:11.295074,39.8516,38.6172,0.854,1.2344
280.160,2026-03-06T12:12:11.535638,39.8594,38.6406,0.824,1.2188
280.401,2026-03-06T12:12:11.776737,39.8750,38.6797,0.854,1.1953
280.639,2026-03-06T12:12:12.014664,39.8906,38.7031,0.854,1.1875
280.859,2026-03-06T12:12:12.234712,39.9063,38.7266,0.854,1.1797
281.102,2026-03-06T12:12:12.478069,39.9219,38.7500,0.824,1.1719
281.358,2026-03-06T12:12:12.733516,39.9297,38.7813,0.854,1.1484
281.600,2026-03-06T12:12:12.975397,39.9531,38.8047,0.854,1.1484
281.837,2026-03-06T12:12:13.212795,39.9688,38.8359,0.854,1.1328
282.045,2026-03-06T12:12:13.421043,39.9766,38.8594,0.854,1.1172
282.286,2026-03-06T12:12:13.661368,40.0000,38.8828,0.824,1.1172
282.527,2026-03-06T12:12:13.902680,40.0156,38.9063,0.854,1.1094
282.769,2026-03-06T12:12:14.144777,40.0313,38.9375,0.854,1.0938
283.006,2026-03-06T12:12:14.381840,40.0469,38.9609,0.885,1.0859
283.226,2026-03-06T12:12:14.601675,40.0547,38.9844,0.854,1.0703
283.490,2026-03-06T12:12:14.865363,40.0781,39.0078,0.854,1.0703
283.725,2026-03-06T12:12:15.100131,40.0938,39.0313,0.854,1.0625
283.957,2026-03-06T12:12:15.332317,40.1016,39.0625,0.885,1.0391
284.193,2026-03-06T12:12:15.568122,40.1250,39.0781,0.854,1.0469
284.414,2026-03-06T12:12:15.789359,40.1406,39.1016,0.854,1.0391
284.654,2026-03-06T12:12:16.029698,40.1563,39.1250,0.824,1.0313
284.897,2026-03-06T12:12:16.272537,40.1719,39.1563,0.854,1.0156
285.138,2026-03-06T12:12:16.513952,40.1797,39.1719,0.854,1.0078
285.375,2026-03-06T12:12:16.750964,40.2031,39.1953,0.854,1.0078
285.595,2026-03-06T12:12:16.971060,40.2188,39.2188,0.854,1.0000
285.851,2026-03-06T12:12:17.227001,40.2422,39.2422,1.068,1.0000
286.087,2026-03-06T12:12:17.462277,40.2578,39.2656,0.854,0.9922
286.321,2026-03-06T12:12:17.696848,40.2656,39.2891,0.855,0.9766
286.558,2026-03-06T12:12:17.933879,40.2891,39.3125,0.854,0.9766
286.779,2026-03-06T12:12:18.154336,40.2969,39.3359,0.854,0.9609
287.021,2026-03-06T12:12:18.396997,40.3203,39.3516,0.854,0.9688
287.265,2026-03-06T12:12:18.640677,40.3359,39.3750,0.824,0.9609
287.506,2026-03-06T12:12:18.882049,40.3516,39.4063,0.824,0.9453
287.761,2026-03-06T12:12:19.136308,40.3750,39.4297,0.854,0.9453
288.014,2026-03-06T12:12:19.389380,40.3906,39.4453,0.854,0.9453
288.238,2026-03-06T12:12:19.613280,40.3984,39.4688,0.854,0.9297
288.464,2026-03-06T12:12:19.839972,40.4141,39.4922,0.854,0.9219
288.706,2026-03-06T12:12:20.081742,40.4375,39.5078,1.190,0.9297
288.946,2026-03-06T12:12:20.321432,40.4531,39.5313,0.854,0.9219
289.183,2026-03-06T12:12:20.558112,40.4688,39.5547,0.855,0.9141
289.420,2026-03-06T12:12:20.795952,40.4844,39.5781,0.824,0.9063
289.646,2026-03-06T12:12:21.021488,40.5000,39.5938,0.854,0.9063
289.902,2026-03-06T12:12:21.277908,40.5234,39.6172,0.854,0.9063
290.133,2026-03-06T12:12:21.508141,40.5391,39.6328,0.855,0.9063
290.369,2026-03-06T12:12:21.744474,40.5547,39.6563,0.854,0.8984
290.607,2026-03-06T12:12:21.982656,40.5703,39.6719,0.854,0.8984
290.827,2026-03-06T12:12:22.202810,40.5859,39.6875,0.854,0.8984
291.070,2026-03-06T12:12:22.445547,40.6016,39.7109,0.854,0.8906
291.313,2026-03-06T12:12:22.688765,40.6172,39.7344,0.854,0.8828
291.555,2026-03-06T12:12:22.930126,40.6328,39.7578,0.854,0.8750
291.810,2026-03-06T12:12:23.185468,40.6484,39.7734,0.854,0.8750
292.050,2026-03-06T12:12:23.425489,40.6641,39.7969,0.824,0.8672
292.289,2026-03-06T12:12:23.664727,40.6797,39.8125,0.854,0.8672
292.513,2026-03-06T12:12:23.888690,40.6953,39.8359,0.854,0.8594
292.757,2026-03-06T12:12:24.132432,40.7109,39.8516,1.160,0.8594
292.998,2026-03-06T12:12:24.374107,40.7266,39.8672,0.854,0.8594
293.238,2026-03-06T12:12:24.613438,40.7500,39.8906,0.854,0.8594
293.485,2026-03-06T12:12:24.860395,40.7656,39.9141,0.854,0.8516
293.708,2026-03-06T12:12:25.083203,40.7734,39.9297,0.854,0.8438
293.937,2026-03-06T12:12:25.312636,40.7891,39.9453,0.854,0.8438
294.181,2026-03-06T12:12:25.556721,40.8047,39.9688,0.854,0.8359
294.422,2026-03-06T12:12:25.798107,40.8203,39.9922,0.854,0.8281
294.660,2026-03-06T12:12:26.036041,40.8359,40.0078,0.854,0.8281
294.881,2026-03-06T12:12:26.256759,40.8516,40.0234,1.373,0.8281
295.122,2026-03-06T12:12:26.497230,40.8750,40.0391,0.854,0.8359
295.370,2026-03-06T12:12:26.745552,40.8906,40.0625,0.854,0.8281
295.605,2026-03-06T12:12:26.980637,40.9063,40.0781,0.854,0.8281
295.845,2026-03-06T12:12:27.220448,40.9219,40.0938,0.885,0.8281
296.066,2026-03-06T12:12:27.441505,40.9375,40.1094,0.854,0.8281
296.303,2026-03-06T12:12:27.678940,40.9531,40.1250,0.854,0.8281
296.545,2026-03-06T12:12:27.920914,40.9609,40.1484,0.854,0.8125
296.790,2026-03-06T12:12:28.165113,40.9766,40.1641,0.854,0.8125
297.052,2026-03-06T12:12:28.427322,41.0000,40.1797,0.854,0.8203
297.287,2026-03-06T12:12:28.662867,41.0156,40.2109,0.854,0.8047
297.526,2026-03-06T12:12:28.901305,41.0313,40.2266,0.854,0.8047
297.745,2026-03-06T12:12:29.120902,41.0469,40.2422,0.854,0.8047
297.984,2026-03-06T12:12:29.359698,41.0547,40.2578,0.854,0.7969
298.229,2026-03-06T12:12:29.604183,41.0781,40.2813,0.916,0.7969
298.470,2026-03-06T12:12:29.845773,41.0859,40.2969,0.854,0.7891
298.728,2026-03-06T12:12:30.103522,41.1016,40.3125,0.854,0.7891
298.943,2026-03-06T12:12:30.318938,41.1172,40.3281,0.854,0.7891
299.182,2026-03-06T12:12:30.557311,41.1328,40.3516,0.854,0.7813
299.411,2026-03-06T12:12:30.786464,41.1484,40.3672,0.854,0.7813
299.653,2026-03-06T12:12:31.028997,41.1563,40.3828,0.824,0.7734
299.897,2026-03-06T12:12:31.273038,41.1719,40.4063,0.854,0.7656
300.120,2026-03-06T12:12:31.495961,41.1953,40.4141,0.854,0.7813
300.357,2026-03-06T12:12:31.732881,41.2031,40.4375,0.854,0.7656
300.598,2026-03-06T12:12:31.973788,41.2266,40.4531,0.854,0.7734
300.853,2026-03-06T12:12:32.228539,41.2344,40.4688,0.854,0.7656
301.085,2026-03-06T12:12:32.460793,41.2500,40.4844,0.854,0.7656
301.313,2026-03-06T12:12:32.688615,41.2656,40.5000,0.854,0.7656
301.545,2026-03-06T12:12:32.920858,41.2813,40.5156,0.854,0.7656
301.783,2026-03-06T12:12:33.159078,41.2969,40.5313,0.854,0.7656
302.022,2026-03-06T12:12:33.397503,41.3047,40.5547,0.854,0.7500
302.259,2026-03-06T12:12:33.634616,41.3203,40.5625,0.854,0.7578
302.485,2026-03-06T12:12:33.860196,41.3359,40.5781,0.854,0.7578
302.727,2026-03-06T12:12:34.102462,41.3516,40.5938,0.854,0.7578
302.990,2026-03-06T12:12:34.366066,41.3672,40.6094,0.854,0.7578
303.234,2026-03-06T12:12:34.609111,41.3750,40.6406,0.854,0.7344
303.466,2026-03-06T12:12:34.842060,41.3906,40.6406,0.854,0.7500
303.706,2026-03-06T12:12:35.081996,41.4063,40.6641,0.854,0.7422
303.950,2026-03-06T12:12:35.325436,41.4219,40.6797,0.854,0.7422
304.172,2026-03-06T12:12:35.547997,41.4375,40.6953,0.854,0.7422
304.410,2026-03-06T12:12:35.785163,41.4531,40.7109,0.854,0.7422
304.662,2026-03-06T12:12:36.037543,41.4609,40.7344,0.854,0.7266
304.898,2026-03-06T12:12:36.273970,41.4688,40.7422,0.854,0.7266
305.130,2026-03-06T12:12:36.505216,41.4844,40.7578,0.824,0.7266
305.355,2026-03-06T12:12:36.730233,41.5078,40.7734,0.854,0.7344
305.597,2026-03-06T12:12:36.972582,41.5156,40.7891,0.854,0.7266
305.836,2026-03-06T12:12:37.211872,41.5234,40.8047,0.854,0.7188
306.074,2026-03-06T12:12:37.449262,41.5391,40.8203,0.824,0.7188
306.310,2026-03-06T12:12:37.685796,41.5625,40.8359,0.855,0.7266
306.533,2026-03-06T12:12:37.908914,41.5703,40.8516,0.854,0.7188
306.782,2026-03-06T12:12:38.157637,41.5859,40.8750,0.854,0.7109
307.017,2026-03-06T12:12:38.392686,41.6016,40.8828,0.854,0.7188
307.256,2026-03-06T12:12:38.631825,41.6172,40.8984,0.824,0.7188
307.493,2026-03-06T12:12:38.868910,41.6250,40.9141,0.885,0.7109
307.713,2026-03-06T12:12:39.088685,41.6406,40.9297,0.885,0.7109
307.950,2026-03-06T12:12:39.326015,41.6484,40.9453,0.854,0.7031
308.188,2026-03-06T12:12:39.563557,41.6719,40.9609,0.854,0.7109
308.444,2026-03-06T12:12:39.819413,41.6719,40.9766,0.854,0.6953
308.684,2026-03-06T12:12:40.059544,41.6875,40.9844,0.854,0.7031
308.896,2026-03-06T12:12:40.271334,41.7031,41.0078,0.885,0.6953
309.136,2026-03-06T12:12:40.511649,41.7109,41.0156,0.854,0.6953
309.373,2026-03-06T12:12:40.748656,41.7266,41.0391,0.854,0.6875
309.615,2026-03-06T12:12:40.990133,41.7422,41.0469,0.854,0.6953
309.857,2026-03-06T12:12:41.232749,41.7500,41.0625,0.854,0.6875
310.082,2026-03-06T12:12:41.457857,41.7656,41.0781,0.854,0.6875
310.321,2026-03-06T12:12:41.696269,41.7813,41.0859,0.854,0.6953
310.570,2026-03-06T12:12:41.945958,41.7891,41.1094,0.855,0.6797
310.806,2026-03-06T12:12:42.181266,41.8047,41.1250,0.854,0.6797
311.040,2026-03-06T12:12:42.415806,41.8203,41.1328,0.854,0.6875
311.265,2026-03-06T12:12:42.640337,41.8281,41.1484,0.854,0.6797
311.507,2026-03-06T12:12:42.882888,41.8438,41.1641,0.885,0.6797
311.745,2026-03-06T12:12:43.120238,41.8594,41.1719,0.854,0.6875
311.982,2026-03-06T12:12:43.357316,41.8672,41.1953,0.824,0.6719
312.223,2026-03-06T12:12:43.598477,41.8828,41.2031,0.854,0.6797
312.463,2026-03-06T12:12:43.838942,41.8984,41.2188,0.854,0.6797
312.695,2026-03-06T12:12:44.070236,41.9063,41.2344,0.854,0.6719
312.928,2026-03-06T12:12:44.303717,41.9219,41.2422,0.854,0.6797
313.166,2026-03-06T12:12:44.541384,41.9297,41.2578,0.854,0.6719
313.406,2026-03-06T12:12:44.781395,41.9375,41.2734,0.854,0.6641
313.628,2026-03-06T12:12:45.004060,41.9531,41.2891,0.824,0.6641
313.870,2026-03-06T12:12:45.246069,41.9688,41.2969,0.854,0.6719
314.111,2026-03-06T12:12:45.486214,41.9766,41.3125,0.977,0.6641
314.361,2026-03-06T12:12:45.736700,41.9922,41.3203,0.855,0.6719
314.594,2026-03-06T12:12:45.969321,42.0000,41.3438,0.854,0.6563
314.817,2026-03-06T12:12:46.192962,42.0078,41.3516,0.854,0.6563
315.051,2026-03-06T12:12:46.426795,42.0313,41.3672,0.854,0.6641
315.292,2026-03-06T12:12:46.667983,42.0313,41.3750,0.854,0.6563
315.534,2026-03-06T12:12:46.909351,42.0469,41.3906,0.854,0.6563
315.772,2026-03-06T12:12:47.148086,42.0625,41.4063,0.854,0.6563
315.993,2026-03-06T12:12:47.368906,42.0703,41.4219,0.854,0.6484
316.248,2026-03-06T12:12:47.623892,42.0781,41.4297,0.854,0.6484
316.484,2026-03-06T12:12:47.859931,42.0938,41.4453,0.854,0.6484
316.720,2026-03-06T12:12:48.095685,42.1016,41.4531,0.854,0.6484
316.957,2026-03-06T12:12:48.332996,42.1250,41.4688,0.824,0.6563
317.178,2026-03-06T12:12:48.553618,42.1328,41.4766,0.977,0.6563
317.416,2026-03-06T12:12:48.791825,42.1406,41.4922,0.824,0.6484
317.657,2026-03-06T12:12:49.032407,42.1484,41.5156,0.855,0.6328
317.900,2026-03-06T12:12:49.275412,42.1563,41.5234,0.854,0.6328
318.140,2026-03-06T12:12:49.515295,42.1719,41.5391,0.854,0.6328
318.360,2026-03-06T12:12:49.736004,42.1875,41.5469,0.854,0.6406
318.617,2026-03-06T12:12:49.992291,42.1953,41.5625,0.854,0.6328
318.850,2026-03-06T12:12:50.225579,42.2031,41.5781,0.854,0.6250
319.084,2026-03-06T12:12:50.459632,42.2188,41.5859,0.854,0.6328
319.325,2026-03-06T12:12:50.701092,42.2344,41.5938,0.854,0.6406
319.545,2026-03-06T12:12:50.920529,42.2422,41.6094,0.854,0.6328
319.781,2026-03-06T12:12:51.157068,42.2578,41.6250,0.854,0.6328
320.022,2026-03-06T12:12:51.397834,42.2656,41.6328,0.854,0.6328
320.264,2026-03-06T12:12:51.639466,42.2813,41.6563,0.824,0.6250
320.506,2026-03-06T12:12:51.881539,42.2891,41.6563,0.854,0.6328
320.727,2026-03-06T12:12:52.102746,42.2969,41.6719,0.854,0.6250
320.984,2026-03-06T12:12:52.359550,42.3047,41.6875,0.854,0.6172
321.207,2026-03-06T12:12:52.582965,42.3125,41.6953,0.854,0.6172
321.445,2026-03-06T12:12:52.820657,42.3281,41.7031,0.854,0.6250
321.689,2026-03-06T12:12:53.064267,42.3438,41.7266,0.854,0.6172
321.914,2026-03-06T12:12:53.289712,42.3516,41.7344,0.854,0.6172
322.155,2026-03-06T12:12:53.530329,42.3594,41.7422,0.855,0.6172
322.393,2026-03-06T12:12:53.768421,42.3750,41.7578,0.854,0.6172
322.631,2026-03-06T12:12:54.006500,42.3828,41.7734,1.434,0.6094
322.893,2026-03-06T12:12:54.269042,42.3984,41.7891,0.854,0.6094
323.136,2026-03-06T12:12:54.511987,42.4063,41.7891,0.854,0.6172
323.374,2026-03-06T12:12:54.750044,42.4219,41.8125,0.824,0.6094
323.594,2026-03-06T12:12:54.969771,42.4297,41.8281,0.854,0.6016
323.831,2026-03-06T12:12:55.206760,42.4375,41.8281,0.885,0.6094
324.069,2026-03-06T12:12:55.444771,42.4453,41.8438,0.854,0.6016
324.309,2026-03-06T12:12:55.684146,42.4609,41.8516,0.854,0.6094
324.565,2026-03-06T12:12:55.940173,42.4688,41.8672,1.373,0.6016
324.794,2026-03-06T12:12:56.169445,42.4844,41.8828,0.854,0.6016
325.025,2026-03-06T12:12:56.400305,42.4922,41.8906,0.854,0.6016
325.260,2026-03-06T12:12:56.635691,42.5000,41.8984,0.854,0.6016
325.497,2026-03-06T12:12:56.872803,42.5156,41.9141,0.824,0.6016
325.740,2026-03-06T12:12:57.115295,42.5234,41.9219,0.855,0.6016
325.965,2026-03-06T12:12:57.340439,42.5313,41.9375,0.854,0.5938
326.202,2026-03-06T12:12:57.578075,42.5391,41.9531,0.854,0.5859
326.440,2026-03-06T12:12:57.815278,42.5469,41.9609,0.854,0.5859
326.697,2026-03-06T12:12:58.072761,42.5703,41.9766,0.854,0.5938
326.929,2026-03-06T12:12:58.304860,42.5781,41.9844,0.854,0.5938
327.146,2026-03-06T12:12:58.521742,42.5859,41.9922,0.854,0.5938
327.382,2026-03-06T12:12:58.757650,42.5938,42.0000,0.854,0.5938
327.621,2026-03-06T12:12:58.997024,42.6016,42.0156,0.854,0.5859
327.863,2026-03-06T12:12:59.238306,42.6172,42.0313,0.855,0.5859
328.103,2026-03-06T12:12:59.478193,42.6250,42.0391,0.854,0.5859
328.323,2026-03-06T12:12:59.698968,42.6328,42.0469,0.854,0.5859
328.561,2026-03-06T12:12:59.936444,42.6406,42.0703,0.854,0.5703
328.822,2026-03-06T12:13:00.198064,42.6563,42.0703,0.854,0.5859
329.064,2026-03-06T12:13:00.439256,42.6641,42.0859,0.885,0.5781
329.303,2026-03-06T12:13:00.678358,42.6719,42.0938,0.854,0.5781
329.544,2026-03-06T12:13:00.919760,42.6875,42.1094,0.854,0.5781
329.782,2026-03-06T12:13:01.157786,42.6953,42.1094,0.854,0.5859
330.001,2026-03-06T12:13:01.376426,42.7031,42.1250,0.824,0.5781
330.238,2026-03-06T12:13:01.613948,42.7109,42.1406,0.854,0.5703
330.477,2026-03-06T12:13:01.852395,42.7266,42.1484,0.824,0.5781
330.722,2026-03-06T12:13:02.097978,42.7266,42.1641,0.885,0.5625
330.952,2026-03-06T12:13:02.327644,42.7422,42.1719,0.854,0.5703
331.179,2026-03-06T12:13:02.555046,42.7578,42.1797,0.854,0.5781
331.412,2026-03-06T12:13:02.787841,42.7656,42.1953,0.854,0.5703
331.653,2026-03-06T12:13:03.029041,42.7734,42.2031,0.854,0.5703
331.891,2026-03-06T12:13:03.266690,42.7813,42.2109,0.854,0.5703
332.131,2026-03-06T12:13:03.506521,42.7891,42.2266,1.465,0.5625
332.354,2026-03-06T12:13:03.730005,42.7969,42.2344,0.854,0.5625
332.609,2026-03-06T12:13:03.984726,42.8125,42.2500,0.885,0.5625
332.840,2026-03-06T12:13:04.215686,42.8203,42.2578,1.007,0.5625
333.078,2026-03-06T12:13:04.453570,42.8281,42.2656,0.824,0.5625
333.316,2026-03-06T12:13:04.691323,42.8359,42.2813,0.854,0.5547
333.537,2026-03-06T12:13:04.912199,42.8438,42.2969,0.854,0.5469
333.777,2026-03-06T12:13:05.152921,42.8516,42.3047,0.854,0.5469
334.016,2026-03-06T12:13:05.391430,42.8672,42.3125,0.854,0.5547
334.277,2026-03-06T12:13:05.652763,42.8750,42.3203,0.824,0.5547
334.508,2026-03-06T12:13:05.883745,42.8906,42.3281,0.854,0.5625
334.726,2026-03-06T12:13:06.101695,42.8906,42.3438,0.855,0.5469
334.958,2026-03-06T12:13:06.333195,42.8984,42.3516,0.854,0.5469
335.197,2026-03-06T12:13:06.572944,42.9141,42.3594,0.854,0.5547
335.439,2026-03-06T12:13:06.814974,42.9219,42.3750,0.824,0.5469
335.682,2026-03-06T12:13:07.057435,42.9375,42.3828,0.854,0.5547
335.905,2026-03-06T12:13:07.280671,42.9375,42.3906,0.854,0.5469
336.143,2026-03-06T12:13:07.518154,42.9531,42.3984,0.854,0.5547
336.382,2026-03-06T12:13:07.757465,42.9609,42.4141,1.434,0.5469
336.640,2026-03-06T12:13:08.015802,42.9688,42.4297,0.854,0.5391
336.871,2026-03-06T12:13:08.247079,42.9766,42.4219,0.854,0.5547
337.088,2026-03-06T12:13:08.463300,42.9922,42.4453,0.885,0.5469
337.326,2026-03-06T12:13:08.702028,42.9922,42.4531,0.854,0.5391
337.564,2026-03-06T12:13:08.939424,43.0078,42.4609,0.855,0.5469
337.806,2026-03-06T12:13:09.181316,43.0078,42.4609,0.854,0.5469
338.049,2026-03-06T12:13:09.424669,43.0156,42.4844,0.855,0.5313
338.272,2026-03-06T12:13:09.647641,43.0234,42.4922,0.854,0.5313
338.522,2026-03-06T12:13:09.897797,43.0391,42.5000,0.855,0.5391
338.757,2026-03-06T12:13:10.132178,43.0469,42.5078,0.854,0.5391
338.988,2026-03-06T12:13:10.363271,43.0547,42.5156,0.885,0.5391
339.231,2026-03-06T12:13:10.606452,43.0625,42.5234,0.824,0.5391
339.456,2026-03-06T12:13:10.831524,43.0703,42.5391,0.854,0.5313
339.696,2026-03-06T12:13:11.071848,43.0781,42.5469,0.854,0.5313
339.934,2026-03-06T12:13:11.309280,43.0859,42.5547,0.824,0.5313
340.171,2026-03-06T12:13:11.546574,43.0938,42.5703,0.854,0.5234
340.408,2026-03-06T12:13:11.783932,43.1016,42.5781,0.854,0.5234
340.652,2026-03-06T12:13:12.027697,43.1094,42.5781,0.885,0.5313
340.883,2026-03-06T12:13:12.258462,43.1172,42.5938,0.854,0.5234
341.114,2026-03-06T12:13:12.489941,43.1250,42.6016,0.854,0.5234
341.351,2026-03-06T12:13:12.727053,43.1328,42.6016,0.885,0.5313
341.589,2026-03-06T12:13:12.964288,43.1484,42.6172,0.854,0.5313
341.813,2026-03-06T12:13:13.188128,43.1563,42.6250,0.854,0.5313
342.056,2026-03-06T12:13:13.431628,43.1641,42.6328,1.007,0.5313
342.298,2026-03-06T12:13:13.673421,43.1641,42.6484,0.854,0.5156
342.553,2026-03-06T12:13:13.929022,43.1719,42.6563,0.855,0.5156
342.782,2026-03-06T12:13:14.157730,43.1797,42.6641,0.854,0.5156
343.004,2026-03-06T12:13:14.379699,43.1953,42.6719,0.824,0.5234
343.236,2026-03-06T12:13:14.611837,43.2031,42.6797,0.854,0.5234
343.478,2026-03-06T12:13:14.853936,43.2109,42.6875,0.854,0.5234
343.720,2026-03-06T12:13:15.095212,43.2188,42.6953,0.854,0.5234
343.958,2026-03-06T12:13:15.333519,43.2266,42.7109,0.854,0.5156
344.178,2026-03-06T12:13:15.553617,43.2344,42.7188,0.854,0.5156
344.422,2026-03-06T12:13:15.797343,43.2422,42.7266,0.854,0.5156
344.677,2026-03-06T12:13:16.052262,43.2422,42.7266,0.854,0.5156
344.904,2026-03-06T12:13:16.279441,43.2578,42.7422,0.854,0.5156
345.141,2026-03-06T12:13:16.516903,43.2656,42.7500,0.854,0.5156
345.361,2026-03-06T12:13:16.736631,43.2656,42.7578,0.854,0.5078
345.600,2026-03-06T12:13:16.975176,43.2734,42.7656,0.854,0.5078
345.842,2026-03-06T12:13:17.217175,43.2891,42.7813,0.854,0.5078
346.083,2026-03-06T12:13:17.458553,43.2969,42.7891,0.824,0.5078
346.324,2026-03-06T12:13:17.699875,43.3047,42.7891,0.854,0.5156
346.543,2026-03-06T12:13:17.918468,43.3125,42.7969,0.854,0.5156
346.794,2026-03-06T12:13:18.170013,43.3125,42.8047,0.854,0.5078
347.027,2026-03-06T12:13:18.402763,43.3203,42.8125,0.854,0.5078
347.264,2026-03-06T12:13:18.640027,43.3281,42.8203,0.854,0.5078
347.506,2026-03-06T12:13:18.881182,43.3359,42.8359,0.824,0.5000
347.725,2026-03-06T12:13:19.101081,43.3516,42.8359,0.854,0.5156
347.964,2026-03-06T12:13:19.339713,43.3594,42.8516,0.854,0.5078
348.204,2026-03-06T12:13:19.579698,43.3672,42.8516,0.854,0.5156
348.447,2026-03-06T12:13:19.822190,43.3672,42.8672,0.824,0.5000
348.689,2026-03-06T12:13:20.064172,43.3750,42.8672,0.824,0.5078
348.912,2026-03-06T12:13:20.287281,43.3828,42.8828,0.854,0.5000
349.149,2026-03-06T12:13:20.524435,43.3906,42.8906,0.854,0.5000
349.404,2026-03-06T12:13:20.779631,43.3984,42.8984,0.885,0.5000
349.629,2026-03-06T12:13:21.004183,43.4063,42.9063,0.854,0.5000
349.868,2026-03-06T12:13:21.243762,43.4141,42.9141,0.854,0.5000
350.092,2026-03-06T12:13:21.468107,43.4219,42.9219,0.854,0.5000
350.333,2026-03-06T12:13:21.708482,43.4219,42.9297,0.854,0.4922
350.571,2026-03-06T12:13:21.946888,43.4375,42.9375,0.854,0.5000
350.808,2026-03-06T12:13:22.183606,43.4375,42.9453,0.854,0.4922
351.059,2026-03-06T12:13:22.434723,43.4531,42.9609,0.855,0.4922
351.288,2026-03-06T12:13:22.663188,43.4609,42.9688,0.824,0.4922
351.514,2026-03-06T12:13:22.889111,43.4688,42.9766,0.854,0.4922
351.756,2026-03-06T12:13:23.131484,43.4688,42.9766,0.885,0.4922
351.994,2026-03-06T12:13:23.369799,43.4766,42.9844,0.946,0.4922
352.231,2026-03-06T12:13:23.606685,43.4844,43.0000,0.854,0.4844
352.456,2026-03-06T12:13:23.832105,43.4922,43.0078,0.854,0.4844
352.697,2026-03-06T12:13:24.072570,43.5000,43.0156,0.854,0.4844
352.951,2026-03-06T12:13:24.326768,43.5078,43.0156,0.854,0.4922
353.177,2026-03-06T12:13:24.552476,43.5156,43.0234,0.854,0.4922
353.413,2026-03-06T12:13:24.788599,43.5156,43.0391,0.885,0.4766
353.639,2026-03-06T12:13:25.014858,43.5234,43.0391,0.854,0.4844
353.882,2026-03-06T12:13:25.257206,43.5313,43.0469,0.854,0.4844
354.120,2026-03-06T12:13:25.495511,43.5391,43.0625,0.854,0.4766
354.362,2026-03-06T12:13:25.738053,43.5469,43.0625,0.855,0.4844
354.618,2026-03-06T12:13:25.993448,43.5547,43.0703,0.854,0.4844
354.865,2026-03-06T12:13:26.240956,43.5625,43.0781,0.854,0.4844
355.097,2026-03-06T12:13:26.472811,43.5703,43.0859,0.854,0.4844
355.323,2026-03-06T12:13:26.698110,43.5781,43.0938,1.099,0.4844
355.564,2026-03-06T12:13:26.939896,43.5859,43.1094,0.854,0.4766
355.807,2026-03-06T12:13:27.182136,43.5938,43.1094,0.824,0.4844
356.045,2026-03-06T12:13:27.420412,43.6016,43.1172,0.824,0.4844
356.282,2026-03-06T12:13:27.657885,43.6094,43.1250,0.885,0.4844
356.505,2026-03-06T12:13:27.881008,43.6172,43.1328,0.854,0.4844
356.759,2026-03-06T12:13:28.134821,43.6172,43.1406,0.854,0.4766
356.987,2026-03-06T12:13:28.362859,43.6250,43.1484,0.885,0.4766
357.225,2026-03-06T12:13:28.600853,43.6328,43.1641,0.854,0.4688
357.462,2026-03-06T12:13:28.837986,43.6406,43.1563,0.854,0.4844
357.682,2026-03-06T12:13:29.057722,43.6484,43.1719,0.854,0.4766
357.923,2026-03-06T12:13:29.298304,43.6563,43.1797,0.854,0.4766
358.159,2026-03-06T12:13:29.534805,43.6641,43.1875,0.855,0.4766
358.417,2026-03-06T12:13:29.792147,43.6641,43.1953,0.854,0.4688
358.649,2026-03-06T12:13:30.024510,43.6719,43.2031,0.824,0.4688
358.874,2026-03-06T12:13:30.249326,43.6797,43.2109,0.854,0.4688
359.105,2026-03-06T12:13:30.480823,43.6875,43.2188,0.854,0.4688
359.344,2026-03-06T12:13:30.719530,43.6953,43.2266,0.855,0.4688
359.585,2026-03-06T12:13:30.960428,43.7031,43.2266,0.854,0.4766
359.826,2026-03-06T12:13:31.201858,43.7031,43.2422,0.855,0.4609
360.048,2026-03-06T12:13:31.423287,43.7188,43.2500,0.854,0.4688
360.290,2026-03-06T12:13:31.665826,43.7188,43.2578,2.106,0.4609
360.538,2026-03-06T12:13:31.913335,43.7266,43.2578,0.854,0.4688
360.777,2026-03-06T12:13:32.153058,43.7344,43.2656,0.854,0.4688
361.008,2026-03-06T12:13:32.383928,43.7344,43.2813,0.824,0.4531
361.232,2026-03-06T12:13:32.607700,43.7500,43.2813,0.854,0.4688
361.474,2026-03-06T12:13:32.850101,43.7500,43.2891,0.854,0.4609
